stories_id,description,facebook_reactions,facebook_shares,media_id,publish_date,title,url,tag
1039490332,Candidato do PSL pede reforço para a militância até domingo e fim de “clima de já ganhou”,26036,1993,40252,25/10/2018,Desempenho no Ibope acende sinal de alerta em campanha de Bolsonaro na reta final,https://oglobo.globo.com/brasil/desempenho-no-ibope-acende-sinal-de-alerta-em-campanha-de-bolsonaro-na-reta-final-23184805,
1039573027,,877,16,40252,25/10/2018,"Datafolha Rio: Witzel tem 56% dos votos válidos, Paes tem 44%",https://oglobo.globo.com/brasil/datafolha-rio-witzel-tem-56-dos-votos-validos-paes-tem-44-23185023,
1039600814,Avaliação da cúpula militar é que são falas isoladas que não refletem a posição do Exército,728,94,40252,25/10/2018,General de Toffoli aconselhou o presidente do STF a rebater ataques de filho de Bolsonaro,https://epoca.globo.com/general-de-toffoli-aconselhou-presidente-do-stf-rebater-ataques-de-filho-de-bolsonaro-23185179,
1039600798,"A três dias das eleições, distância entre candidatos recua para 12 pontos",38604,5454,40252,25/10/2018,"Datafolha: Bolsonaro tem 56%, e Haddad tem 44%; diferença cai 6 pontos",https://oglobo.globo.com/brasil/datafolha-bolsonaro-tem-56-haddad-tem-44-diferenca-cai-6-pontos-23185198,
1039633119,Ele é acusado por colegas do Ministério Público de atuar ilegalmente em um processo que não era seu,1048,259,40252,25/10/2018,Procurador bolsonarista contribuiu para a absolvição de PMs acusados de tortura,https://epoca.globo.com/procurador-bolsonarista-contribuiu-para-absolvicao-de-pms-acusados-de-tortura-23185280,
1039633139,"Atualmente, salas da Vice-Presidência funcionam em um anexo do Palácio do Planalto",61336,8580,40252,25/10/2018,Mourão descarta papel de vice decorativo e quer sala ao lado de Bolsonaro,https://oglobo.globo.com/brasil/mourao-descarta-papel-de-vice-decorativo-quer-sala-ao-lado-de-bolsonaro-23185337,
1039633126,,66,33,40252,25/10/2018,"""A evolução faz parte do ser humano"", diz Bolsonaro sobre recuo na proposta de unir ministérios da Fazenda e de Indústria",https://oglobo.globo.com/brasil/a-evolucao-faz-parte-do-ser-humano-diz-bolsonaro-sobre-recuo-na-proposta-de-unir-ministerios-da-fazenda-de-industria-23185397,
1039646451,"Atriz volta a fazer leitura de Nelson Rodrigues, autor acusado de imoral e reacionário ao mesmo tempo",172,34,40252,25/10/2018,Fernanda Montenegro volta a leitura de Nelson Rodrigues e afirma: 'Resta-nos esperar que o Brasil acorde e cante',https://oglobo.globo.com/cultura/fernanda-montenegro-volta-leitura-de-nelson-rodrigues-afirma-resta-nos-esperar-que-brasil-acorde-cante-23185488,
1039646444,,9,14,40252,25/10/2018,É #FAKE que diretor Jayme Monjardim fez vídeo criticando peça da campanha de Haddad,https://oglobo.globo.com/fato-ou-fake/e-fake-que-diretor-jayme-monjardim-fez-video-criticando-peca-da-campanha-de-haddad-23185518,
1039646434,"Nas redes sociais, usuários têm compartilhado mensagem falsa que diz que Sarney ameaçou o candidato a presidente",608,121,40252,25/10/2018,"É #FAKE que Sarney, Temer e Dilma tramaram conspiração para Bolsonaro não virar presidente caso vença eleição",https://oglobo.globo.com/fato-ou-fake/e-fake-que-sarney-temer-dilma-tramaram-conspiracao-para-bolsonaro-nao-virar-presidente-caso-venca-eleicao-23185667,
1039646440,,11,25,40252,25/10/2018,É #FAKE que pesquisa do Datafolha computou votos de Bolsonaro para Haddad,https://oglobo.globo.com/fato-ou-fake/e-fake-que-pesquisa-do-datafolha-computou-votos-de-bolsonaro-para-haddad-23185497,
1039646429,,0,0,40252,25/10/2018,Frentes parlamentares contrárias a Bolsonaro vivem anticlímax no Congresso,https://oglobo.globo.com/brasil/frentes-parlamentares-contrarias-bolsonaro-vivem-anticlimax-no-congresso-23185531,
1039678721,,13,4,40252,25/10/2018,"O dia em resumo: Com 56% dos votos válidos, Bolsonaro vê vantagem recuar para 12 pontos, segundo Datafolha",https://oglobo.globo.com/brasil/o-dia-em-resumo-com-56-dos-votos-validos-bolsonaro-ve-vantagem-recuar-para-12-pontos-segundo-datafolha-23185714,
1039678709,,5,4,40252,25/10/2018,Setor produtivo comemora decisão de Bolsonaro de rediscutir fusão entre pastas da Fazenda e da Indústria,https://oglobo.globo.com/brasil/setor-produtivo-comemora-decisao-de-bolsonaro-de-rediscutir-fusao-entre-pastas-da-fazenda-da-industria-23185855,
1039678706,,0,0,40252,25/10/2018,Temer decide dar continuidade a nomeações de executivos da Caixa,https://oglobo.globo.com/economia/temer-decide-dar-continuidade-nomeacoes-de-executivos-da-caixa-23185900,
1039691955,,5,7,40252,25/10/2018,"'Presidente não pode tudo', diz Ayres Britto, sondado para ser ministro de Bolsonaro ",https://oglobo.globo.com/brasil/presidente-nao-pode-tudo-diz-ayres-britto-sondado-para-ser-ministro-de-bolsonaro-23186057,
1039709310,Aliados de Bolsonaro anunciaram desistência no começo da noite; adversários serão entrevistados por 20 minutos,7062,400,40252,25/10/2018,Candidatos do PSL em Roraima e Santa Catarina desistem de debate,https://oglobo.globo.com/brasil/candidatos-do-psl-em-roraima-santa-catarina-desistem-de-debate-23186027,
1039709304,Alunos decidiram substituir a peça por outra escrito,101886,11389,40252,25/10/2018,Juíza eleitoral determina retirada de faixa 'UFF Antifascista' de universidade,https://oglobo.globo.com/brasil/juiza-eleitoral-determina-retirada-de-faixa-uff-antifascista-de-universidade-23186076,
1039709301,,179,88,40252,25/10/2018,Análise: Queda de Bolsonaro reflete noticiário negativo sobre campanha do PSL e a divisão da sociedade brasileira,https://oglobo.globo.com/brasil/analise-queda-de-bolsonaro-reflete-noticiario-negativo-sobre-campanha-do-psl-a-divisao-da-sociedade-brasileira-23186152,
1039730132,O petista fez novo aceno para Ciro Gomes e disse que com ele “fica mais fácil a virada acontecer”,22569,876,40252,25/10/2018,"'A virada já começou', diz Fernando Haddad (PT), em ato de campanha no Recife",https://oglobo.globo.com/brasil/a-virada-ja-comecou-diz-fernando-haddad-pt-em-ato-de-campanha-no-recife-23186244,
1039798692,,7,3,40252,25/10/2018,Democracia modera discursos de candidatos,https://oglobo.globo.com/opiniao/democracia-modera-discursos-de-candidatos-23185309,
1039798688,"Nos bastidores, clima não foi muito mais caloroso do que na televisão",819,11,40252,25/10/2018,"No debate para o governo do Rio, cordialidade da plateia dura pouco e temperatura esquenta",https://oglobo.globo.com/brasil/no-debate-para-governo-do-rio-cordialidade-da-plateia-dura-pouco-temperatura-esquenta-23186497,
1039798682,"Desde a primeira pergunta, Paes partiu para cima de Witzel",162,20,40252,25/10/2018,Análise: Ex-prefeito dobra aposta na pancadaria no debate na TV Globo,https://oglobo.globo.com/brasil/analise-ex-prefeito-dobra-aposta-na-pancadaria-no-debate-na-tv-globo-23186492,
1039798678,Adversários se trataram como ‘candidato do Cabral’ e ‘candidato do Crivella’,678,13,40252,25/10/2018,Ataques entre Witzel e Paes marcam debate na TV Globo,https://oglobo.globo.com/brasil/ataques-entre-witzel-paes-marcam-debate-na-tv-globo-23186491,
1039818162,,2,2,40252,25/10/2018,"Após o debate, Paes e Witzel ficam em lados opostos ao comentar pesquisas",https://oglobo.globo.com/brasil/apos-debate-paes-witzel-ficam-em-lados-opostos-ao-comentar-pesquisas-23186524,
1039954950,"Votar nulo, branco ou não comparecer indiretamente beneficia o candidato vencedor",195,101,40252,26/10/2018,Artigo: A escolha pelo não voto,https://oglobo.globo.com/brasil/artigo-escolha-pelo-nao-voto-23184888,
1040090353,"Presidenciável do PSL tem traços psíquicos similares aos de Trump, que nega a realidade quando esta não lhe convém",68,50,40252,26/10/2018,O mito de corpo inteiro,https://epoca.globo.com/o-mito-de-corpo-inteiro-23184208,
1040090349,Candidato do PT à Presidência desistir de convocar uma nova Constituinte após críticas,312,120,40252,26/10/2018,Fernando Haddad já voltou atrás em seis propostas do plano de governo,https://oglobo.globo.com/brasil/fernando-haddad-ja-voltou-atras-em-seis-propostas-do-plano-de-governo-23184962,
1040090329,,4,2,40252,26/10/2018,Ideolgia do educador Paulo Freire volta ao centro de debate,https://oglobo.globo.com/rio/bairros/ideolgia-do-educador-paulo-freire-volta-ao-centro-de-debate-23185791,
1040090302,"Depois de trégua no último encontro, candidatos do PSDB e do PSB voltaram a se atacar e se distanciaram da disputa nacional.",204,4,40252,26/10/2018,"Em debate de São Paulo, Doria e França retomam acusações",https://oglobo.globo.com/brasil/em-debate-de-sao-paulo-doria-franca-retomam-acusacoes-23186610,
1040090315,,0,0,40252,26/10/2018,"O essencial da manhã: Paes e Witzel endurecem ataques no último debate do segundo turno, na TV Globo",https://oglobo.globo.com/brasil/o-essencial-da-manha-paes-witzel-endurecem-ataques-no-ultimo-debate-do-segundo-turno-na-tv-globo-23186579,
1040131976,"Fosse Ciro Gomes o adversário de Bolsonaro, candidato do PSL estaria bem mais ameaçado",3471,276,40252,26/10/2018,O cheque especial de Bolsonaro,https://epoca.globo.com/o-cheque-especial-de-bolsonaro-23186718,
1040159198,Defesa de economista relata 'perplexidade' e afirma que acusações são 'fragilíssimas',27686,8668,40252,26/10/2018,"A quatro dias da eleição, Ministério Público abre investigação contra Paulo Guedes",https://oglobo.globo.com/brasil/a-quatro-dias-da-eleicao-ministerio-publico-abre-investigacao-contra-paulo-guedes-23186771,
1040159194,"Moradores de Capão Redondo, em São Paulo, concordam com discurso de rapper, de que PT deixou de falar com o povo",88,54,40252,26/10/2018,"Na 'quebrada' de Mano Brown, a decepção com políticos que ignoram a periferia",https://oglobo.globo.com/brasil/na-quebrada-de-mano-brown-decepcao-com-politicos-que-ignoram-periferia-23186646,
1040159190,,0,0,40252,26/10/2018,Último dia de horário eleitoral tem ataques a 'relações espúrias' e disputa por Bolsonaro e religiosos no Rio,https://oglobo.globo.com/brasil/ultimo-dia-de-horario-eleitoral-tem-ataques-relacoes-espurias-disputa-por-bolsonaro-religiosos-no-rio-23186593,
1040131974,,0,5,40252,26/10/2018,Bolsonaro aposta em antipetismo e moral; Haddad pede virada contra 'perigo de ditadura',https://oglobo.globo.com/brasil/bolsonaro-aposta-em-antipetismo-moral-haddad-pede-virada-contra-perigo-de-ditadura-23186590,
1040269232,,8,3,40252,26/10/2018,Veja o que é #FATO ou #FAKE nas falas dos candidatos ao governo do RJ no debate da Globo,https://oglobo.globo.com/fato-ou-fake/veja-que-fato-ou-fake-nas-falas-dos-candidatos-ao-governo-do-rj-no-debate-da-globo-23187214,
1040269197,,2509,328,40252,26/10/2018,"Datafolha: Bolsonaro cai entre homens, jovens e ricos; Haddad amplia vantagem no Nordeste",https://oglobo.globo.com/brasil/datafolha-bolsonaro-cai-entre-homens-jovens-ricos-haddad-amplia-vantagem-no-nordeste-23186950,
1040252911,,0,3,40252,26/10/2018,"Em último programa na TV, Haddad tentará 'chamado à razão' de eleitor",https://oglobo.globo.com/brasil/em-ultimo-programa-na-tv-haddad-tentara-chamado-razao-de-eleitor-23186990,
1040252906,Vídeo em que policiais aparecem gritando a favor de Bolsonaro foi editado. Gravação original não tem o mesmo áudio,1954,471,40252,26/10/2018,É #FAKE vídeo em que policiais militares do Ceará se manifestam a favor de Bolsonaro,https://oglobo.globo.com/fato-ou-fake/e-fake-video-em-que-policiais-militares-do-ceara-se-manifestam-favor-de-bolsonaro-23187126,
1040196626,,0,0,40252,26/10/2018,"Dólar opera em alta nesta sexta, acima de R$ 3,70",https://oglobo.globo.com/economia/dolar-opera-em-alta-nesta-sexta-acima-de-370-23186853,
1040222331,"Candidato voltou a afirmar que apenas Onyx Lorenzoni, Paulo Guedes e general Augusto Heleno estão confirmados",460,190,40252,26/10/2018,Bolsonaro diz que 'oportunistas' que se anunciam como ministros estarão fora de eventual governo,https://oglobo.globo.com/brasil/bolsonaro-diz-que-oportunistas-que-se-anunciam-como-ministros-estarao-fora-de-eventual-governo-23186992,
1040394492,A figura do pai de quem temos medo e queremos proteção,16339,4019,40252,26/10/2018,A sombra de si mesmo,https://epoca.globo.com/a-sombra-de-si-mesmo-23184248,
1040394484,Em entrevista à BBC Brasil ele chamou o presidenciável de 'brilhante' e negou fazer parte da campanha do PSL,74,43,40252,26/10/2018,"Steve Bannon, ex-assessor de Trump ligado à extrema direita , declara apoio a Bolsonaro",https://oglobo.globo.com/brasil/steve-bannon-ex-assessor-de-trump-ligado-extrema-direita-declara-apoio-bolsonaro-23187643,
1040360407,,15,12,40252,26/10/2018,"Na TV, Bolsonaro mostra delações e Celso Daniel; Haddad liga rival a Temer e tortura; assista",https://oglobo.globo.com/brasil/na-tv-bolsonaro-mostra-delacoes-celso-daniel-haddad-liga-rival-temer-tortura-assista-23187487,
1040321101,,59,19,40252,26/10/2018,"Para dar apoio a Haddad, FH fez pedidos que PT não poderia atender",https://oglobo.globo.com/brasil/para-dar-apoio-haddad-fh-fez-pedidos-que-pt-nao-poderia-atender-23187303,
1040426892,Uma edição político-literária,76,27,40252,26/10/2018,A corrida eleitoral na ficção de 22 escritores,https://epoca.globo.com/a-corrida-eleitoral-na-ficcao-de-22-escritores-23187668,
1040461973,Bebianno defende 'escala de prioridades' e 'rever questão de Direitos Humanos',1201,270,40252,26/10/2018,Presidente do partido de Bolsonaro diz que ONU tem 'viés de esquerda' e defende 'rever questão de Direitos Humanos',https://oglobo.globo.com/brasil/presidente-do-partido-de-bolsonaro-diz-que-onu-tem-vies-de-esquerda-defende-rever-questao-de-direitos-humanos-23187817,
1040461963,,154,47,40252,26/10/2018,"No Instagram, mulher de Sergio Moro prega 'voto consciente' e sem 'medo da mudança'",https://oglobo.globo.com/brasil/no-instagram-mulher-de-sergio-moro-prega-voto-consciente-sem-medo-da-mudanca-23187829,
1040450479,Campanha de Bolsonaro pediu inelegibilidade de candidato do PT,47013,18235,40252,26/10/2018,Campanha de Bolsonaro pede inelegibilidade de Haddad no TSE,https://oglobo.globo.com/brasil/campanha-de-bolsonaro-pede-inelegibilidade-de-haddad-no-tse-23187766,
1040461951,,2351,795,40252,26/10/2018,Entidades negam apoio a Haddad e pedem retirada de nomes da página do candidato,https://oglobo.globo.com/brasil/entidades-negam-apoio-haddad-pedem-retirada-de-nomes-da-pagina-do-candidato-23187725,
1040523433,Homem-chave da campanha de Bolsonaro entoru na Justiça americana contra ex-sócio,152,71,40252,26/10/2018,Disputa milionária nos EUA com o ex-amigo Nelson Tanure virou a dor de cabeça de Paulo Marinho,https://epoca.globo.com/disputa-milionaria-nos-eua-com-ex-amigo-nelson-tanure-virou-dor-de-cabeca-de-paulo-marinho-23188156,
1040546909,,75,20,40252,26/10/2018,Cientistas divulgam carta para presidenciáveis defendendo democracia,https://oglobo.globo.com/sociedade/cientistas-divulgam-carta-para-presidenciaveis-defendendo-democracia-23188527,
1040546907,Carlos Eduardo da Fonseca Passos afirma que pediu a juízes eleitorais para agirem com 'máxima cautela',1570,52,40252,26/10/2018,Presidente do TRE-RJ diz que fiscalização em universidades ocorreu 'de forma democrática',https://oglobo.globo.com/brasil/presidente-do-tre-rj-diz-que-fiscalizacao-em-universidades-ocorreu-de-forma-democratica-23188531,
1040523437,,272,63,40252,26/10/2018,Entidades criticam fiscalização eleitoral em universidades,https://oglobo.globo.com/brasil/entidades-criticam-fiscalizacao-eleitoral-em-universidades-23188035,
1040523434,Órgão alertou para comprometimento de 'expressão do pensamento e intelectual',4910,883,40252,26/10/2018,"Faixa com escrito 'Direito UFF Antifacista' não é propaganda eleitoral, mas liberdade de manifestação, diz procuradoria",https://oglobo.globo.com/brasil/faixa-com-escrito-direito-uff-antifacista-nao-propaganda-eleitoral-mas-liberdade-de-manifestacao-diz-procuradoria-23188193,
1040493550,Presidente do STF ressalta que liberdade de pensamento é o pilar sobre o qual se apoia a própria noção de Estado Democrático de Direito,4080,1242,40252,26/10/2018,Marco Aurélio critica decisões que proibiram manifestações em universidades,https://oglobo.globo.com/brasil/marco-aurelio-critica-decisoes-que-proibiram-manifestacoes-em-universidades-23188027,
1040493546,,40,47,40252,26/10/2018,PF solicita ao WhatsApp dados dos números que enviaram mensagens em massa nas eleições,https://oglobo.globo.com/brasil/pf-solicita-ao-whatsapp-dados-dos-numeros-que-enviaram-mensagens-em-massa-nas-eleicoes-23188108,
1040493548,Maria do Rosário (PT-RS) diz ter virado “alvo” de apoiadores do presidenciável,7716,667,40252,26/10/2018,"Desafeta de Bolsonaro, deputada passa a andar com seguranças",https://oglobo.globo.com/brasil/desafeta-de-bolsonaro-deputada-passa-andar-com-segurancas-23188070,
1040493547,,16,27,40252,26/10/2018,É #FAKE imagem que mostra pesquisa Datafolha para presidente em capitais,https://oglobo.globo.com/fato-ou-fake/e-fake-imagem-que-mostra-pesquisa-datafolha-para-presidente-em-capitais-23188100,
1040571495,"O professor de política na Universidade de Cambridge David Runciman, autor de Como a democracia chega ao fim (Todavia), afirma que a realização de eleições não é mais suficiente para garantir a democracia",127,52,40252,26/10/2018,"David Runciman: ""Estamos presos a instituições ultrapassadas e não sabemos como alterá-las""",https://epoca.globo.com/david-runciman-estamos-presos-instituicoes-ultrapassadas-nao-sabemos-como-altera-las-23188456,
1040606594,Deputado criticou abertura de investigação sobre Paulo Guedes,7,5,40252,26/10/2018,Onyx diz que comandará transição de governo caso Bolsonaro seja eleito,https://oglobo.globo.com/brasil/onyx-diz-que-comandara-transicao-de-governo-caso-bolsonaro-seja-eleito-23188919,
1040587437,,0,2,40252,26/10/2018,Atual diretor da PF é cotado para ficar no cargo se Bolsonaro for eleito,https://oglobo.globo.com/brasil/atual-diretor-da-pf-cotado-para-ficar-no-cargo-se-bolsonaro-for-eleito-23188728,
1040571497,PDT diz que vai entrar na Justiça para reverter censura a universidades,2794,91,40252,26/10/2018,"Lupi quer que Ciro se manifeste contra o fascismo, sinalizando em favor de Haddad",https://oglobo.globo.com/brasil/lupi-quer-que-ciro-se-manifeste-contra-fascismo-sinalizando-em-favor-de-haddad-23188695,
1040685774,"Atores e atrizes conseguem convencer alguns passantes, mas também ouvem gritos em favor de Bolsonaro e contra a corrupção",72959,8689,40252,26/10/2018,Artistas vão às ruas conversar com eleitores para tentar virar votos pró-Haddad,https://epoca.globo.com/artistas-vao-as-ruas-conversar-com-eleitores-para-tentar-virar-votos-pro-haddad-23189547,
1040704209,,577,151,40252,26/10/2018,TSE manda YouTube retirar do ar filme com crianças repetindo frases de Bolsonaro,https://oglobo.globo.com/brasil/tse-manda-youtube-retirar-do-ar-filme-com-criancas-repetindo-frases-de-bolsonaro-23189755,
1040704206,,10,8,40252,26/10/2018,O dia em resumo: Ministros do STF pedem cautela e advertem contra exageros após proibição de atos em universidades,https://oglobo.globo.com/brasil/o-dia-em-resumo-ministros-do-stf-pedem-cautela-advertem-contra-exageros-apos-proibicao-de-atos-em-universidades-23189747,
1040631606,A morte da democracia turca não surgiu do dia para noite,20251,6073,40252,26/10/2018,Artigo: O que a Turquia de Erdogan ensina sobre um Brasil de Bolsonaro,https://epoca.globo.com/artigo-que-turquia-de-erdogan-ensina-sobre-um-brasil-de-bolsonaro-23189221,
1040704195,Manifestantes realizaram uma passeata entre a Candelária e a Cinelândia,36210,3650,40252,26/10/2018,Milhares de pessoas fazem ato em favor de Fernando Haddad no Centro,https://oglobo.globo.com/brasil/milhares-de-pessoas-fazem-ato-em-favor-de-fernando-haddad-no-centro-23189867,
1040685770,"Justiça Federal do Rio proíbe que militar use armas, viaje para Brasília e que fique a menos de 5 km de ministros do TSE",15285,5402,40252,26/10/2018,Coronel que ameaçou ministros do TSE é alvo de busca e passa usar tornozeleira eletrônica,https://oglobo.globo.com/brasil/coronel-que-ameacou-ministros-do-tse-alvo-de-busca-passa-usar-tornozeleira-eletronica-23189498,
1040674567,Advogados do candidato do PSL disseram que empresa organizadora do show é beneficiária da Lei Rouanet e agiu a favor de Haddad para manter o benefício,147031,11551,40252,26/10/2018,Campanha de Bolsonaro pede inelegibilidade de Haddad por causa de show de Roger Waters,https://oglobo.globo.com/brasil/campanha-de-bolsonaro-pede-inelegibilidade-de-haddad-por-causa-de-show-de-roger-waters-23189522,
1040631608,"Na gravação, mulher diz que informação foi passada por jornalista da GloboNews. Mensagem é falsa.",297,142,40252,26/10/2018,É #FAKE áudio que diz que Haddad virou em todas as capitais do país,https://oglobo.globo.com/fato-ou-fake/e-fake-audio-que-diz-que-haddad-virou-em-todas-as-capitais-do-pais-23189060,
1040631600,,5067,607,40252,26/10/2018,Estudantes fazem manifestação contra ações da Justiça Eleitoral em universidades do país,https://oglobo.globo.com/brasil/estudantes-fazem-manifestacao-contra-acoes-da-justica-eleitoral-em-universidades-do-pais-23188887,
1040759392,"De hoje a segunda-feira, site do GLOBO terá ambiente próprio para que profissionais do jornal publiquem rapidamente análises sobre o desempenho dos candidatos e o resultado das urnas, além das primeiras medidas dos eleitos",202,4,40252,26/10/2018,O GLOBO fará cobertura digital especial do segundo turno das eleições,https://oglobo.globo.com/brasil/o-globo-fara-cobertura-digital-especial-do-segundo-turno-das-eleicoes-23190208,
1040782429,,5,3,40252,26/10/2018,Todos precisam trabalhar para a pacificação,https://oglobo.globo.com/opiniao/todos-precisam-trabalhar-para-pacificacao-23189588,
1040782422,,0,2,40252,26/10/2018,Riscos na política externa,https://oglobo.globo.com/opiniao/riscos-na-politica-externa-23190121,
1040768446,"Carlos Lupi, presidente do PDT, diz que posicionamento de pedetista não mudou",1173,58,40252,26/10/2018,"De volta ao Brasil, Ciro Gomes não diz se irá gravar vídeo para Haddad",https://oglobo.globo.com/brasil/de-volta-ao-brasil-ciro-gomes-nao-diz-se-ira-gravar-video-para-haddad-23190426,
1037643722,Bom dia! Aqui estão os principais assuntos para você começar o dia bem-informado.,456,15,60427,24/10/2018,"24 de outubro, quarta-feira",https://g1.globo.com/agenda-do-dia/noticia/2018/10/24/24-de-outubro-quarta-feira.ghtml,
1037794551,Confira os números da pesquisa por segmento. Levantamento foi feito entre os dias 21 e 23 de outubro e ouviu 3.010 eleitores.,1420,915,60427,24/10/2018,"Pesquisa Ibope de 23 de outubro para presidente por sexo, idade, escolaridade, renda, região, religião e cor",https://g1.globo.com/politica/eleicoes/2018/eleicao-em-numeros/noticia/2018/10/24/pesquisa-ibope-de-23-de-outubro-para-presidente-por-sexo-idade-escolaridade-renda-regiao-religiao-e-cor.ghtml,
1037794538,Pesquisas mostram o cenário do 2º turno da eleição presidencial em 13 estados e no Distrito Federal.Pesquisas Ibope para presidente nos estados: veja a intenção de voto no 2º turno,2398,3029,60427,24/10/2018,Pesquisas Ibope para presidente nos estados: veja a intenção de voto no 2º turno,https://g1.globo.com/politica/eleicoes/2018/eleicao-em-numeros/noticia/2018/10/24/pesquisas-ibope-para-presidente-nos-estados-veja-a-intencao-de-voto-no-2o-turno-23-10.ghtml,
1037794544,"Levantamento foi realizado entre os dias 21 e 23 de outubro e tem margem de erro de 2 pontos, para mais ou para menos. Veja os números por segmento.",2219,961,60427,24/10/2018,Pesquisa Ibope aponta opinião dos eleitores sobre Bolsonaro e Haddad com índice de rejeição e certeza do voto,https://g1.globo.com/politica/eleicoes/2018/eleicao-em-numeros/noticia/2018/10/24/pesquisa-ibope-aponta-opiniao-dos-eleitores-sobre-bolsonaro-e-haddad-com-indice-de-rejeicao-e-certeza-do-voto-23-10.ghtml,
1037860368,"O ex-integrante do Pink Floyd apresenta o espetáculo ""Us + Them"" ao público carioca na noite desta quarta-feira (24), no Maracanã.",137,44,60427,24/10/2018,Show da turnê de Roger Waters chega ao Rio de Janeiro,https://g1.globo.com/rj/rio-de-janeiro/musica/noticia/2018/10/24/show-da-turne-de-roger-waters-chega-ao-rio-de-janeiro.ghtml,
1037860364,Canção é um dos maiores clássicos do Pink Floyd. Coro de crianças e adolescentes  ensaia letra da música e apresentação há quatro meses.,9715,760,60427,24/10/2018,Roger Waters convida coral de alunos de projeto social para para cantar 'Another Brick In The Wall' em show no Rio,https://g1.globo.com/rj/rio-de-janeiro/noticia/2018/10/24/roger-waters-convida-coral-de-alunos-de-projeto-social-para-para-cantar-another-brick-in-the-wall-em-show-no-rio.ghtml,
1037897717,"Entre os que receberam mensagens, 75% dizem que mensagem não ajudou a definir o voto. Pesquisa ouviu 3010 eleitores em 208 municípios.",22057,6846,60427,24/10/2018,"73% dizem que não receberam conteúdo no WhatsApp com críticas ou ataques a candidatos na semana antes do 1º turno, diz Ibope",https://g1.globo.com/politica/eleicoes/2018/eleicao-em-numeros/noticia/2018/10/24/73-dizem-que-nao-receberam-conteudo-no-whatsapp-com-criticas-ou-ataques-a-candidatos-na-semana-antes-do-1o-turno-diz-ibope.ghtml,
1037995083,Candidato à Presidência concedeu entrevista ao G1 e à CBN na manhã desta quarta-feira (24).,7009,714,60427,24/10/2018,Haddad admite que PT precisa se reconectar com a periferia e diz que adaptou plano de governo a pedido de aliados,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/24/haddad-admite-que-pt-precisa-se-reconectar-com-a-periferia-e-diz-que-adaptou-plano-de-governo-a-pedido-de-aliados.ghtml,
1038062091,,295,102,60427,24/10/2018,"Diferença de Bolsonaro sobre Haddad cai 4 pontos; Reforma tributária do PSL pode aumentar rombo. Jornais de quarta (24)

",https://g1.globo.com/politica/blog/matheus-leitao/post/2018/10/24/diferenca-de-bolsonaro-sobre-haddad-cai-4-pontos-reforma-tributaria-do-psl-pode-aumentar-rombo-jornais-de-quarta-24.ghtml,
1038062063,Candidato do PSL concedeu entrevista a uma TV do Piauí e prometeu também projetos de lei para aumentar a produtividade e dar paz ao homem do campo.,16029,4969,60427,24/10/2018,Bolsonaro diz ser contra cotas e que política de combate ao preconceito é 'coitadismo',https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/24/bolsonaro-diz-ser-contra-cotas-e-que-politica-de-combate-ao-preconceito-e-coitadismo.ghtml,
1038149557,,29,39,60427,24/10/2018,"Se eleito, Bolsonaro quer anunciar equipe ministerial em 30 dias; campanha já define grupo de  transição",https://g1.globo.com/politica/blog/andreia-sadi/post/2018/10/24/se-eleito-bolsonaro-quer-anunciar-equipe-ministerial-em-30-dias-campanha-ja-define-grupo-de-transicao.ghtml,
1038263948,,254,189,60427,24/10/2018,Bolsonaro recebe representantes do agronegócio e defende agricultura familiar,https://g1.globo.com/rj/rio-de-janeiro/eleicoes/2018/noticia/2018/10/24/bolsonaro-recebe-representantes-do-agronegocio-e-defende-agricultura-familiar.ghtml,
1038366580,,16,5,60427,24/10/2018,"TEM Notícias entrevista João Doria, candidato ao governo de SP",https://g1.globo.com/sp/sorocaba-jundiai/noticia/2018/10/24/tem-noticias-entrevista-joao-doria-candidato-ao-governo-de-sp.ghtml,
1038366559,,53,48,60427,24/10/2018,"TSE multa hotel em R$ 20 mil por propaganda em favor de Bolsonaro, mas isenta candidato",https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/24/tse-multa-hotel-em-r-20-mil-por-propaganda-em-favor-de-bolsonaro-e-isenta-candidato.ghtml,
1038466051,Parlamentares da Alesp e da Câmara dos Deputados do partido de Bolsonaro assinaram manifesto em apoio ao candidato do PSB. PSL elegeu 10 deputados federais por SP e outros 15 estaduais.,997,149,60427,24/10/2018,Grupo de 8 deputados eleitos pelo PSL anuncia apoio a Márcio França em SP,https://g1.globo.com/sp/sao-paulo/eleicoes/2018/noticia/2018/10/24/grupo-de-8-deputados-eleitos-pelo-psl-anunciam-apoio-a-marcio-franca-em-sp.ghtml,
1038466047,,17697,1050,60427,24/10/2018,"Com educação como prioridade, deputada eleita Tábata Amaral se diz preocupada com plano de governo de Bolsonaro",https://g1.globo.com/politica/blog/matheus-leitao/post/2018/10/24/com-educacao-como-prioridade-deputada-eleita-tabata-amaral-se-diz-preocupada-com-plano-de-governo-de-bolsonaro.ghtml,
